Name	Note	Gender	Adjective	Clan	Wing	Blood Potency	Humanity	Current Age	Sexual Orientation	Striking Looks	Vice	Virtue	Area of Influence	Bloodline	Gender	Title	Siring Year	Secrets	Flaws	Arrival	Sire	Status	Location	Derangements	Apparent Age	Childer	Status (Clan)	Status (Covenant)	Status (City)	Favors	Player	
Placeholder		Male	Overconfident	Ventrue	Legio Mortuum	2	4	150	Straight	Normal	Sloth	Hope	Blood		Male									No derangement	64							
Placeholder		Male	Pricey	Julii	Legio Mortuum	3	3	50	Straight	Normal	Pride	Hope	Legio Mortuum		Male									Irrationality	23							
Placeholder		Female	Quick	Julii	Cult of Augurs	1	3	75	Bisexual	Normal	Sloth	Charity	Auguries		Female									Irrationality	30							
Placeholder		Male	Dark	Daeva	Peregrine Collegia	2	5	75	Straight	Striking Looks 2	Sloth	Charity	Legio Mortuum		Male									No derangement	22							
Placeholder		Male	Abashed	Gangrel	Peregrine Collegia	1	6	100	Straight	Normal	Pride	Justice	Mercenary Work		Male									No derangement	52							
Placeholder		Female	Muddled	Gangrel	Peregrine Collegia	2	6	150	Straight	Normal	Pride	Fortitude	Patricians		Female									No derangement	44							
Placeholder		Male	Judicious	Gangrel	Senex	2	4	75	Bisexual	Normal	Sloth	Temperance	Frontline Soldier		Male									No derangement	27							
Placeholder		Male	Goofy	Ventrue	Cult of Augurs	3	4	150	Gay	Normal	Wrath	Temperance	Artists		Male									Fugue	33							
Placeholder		Female	Scrawny	Julii	Senex	3	5	75	Straight	Normal	Greed	Justice	Construction		Female									No derangement	48							
Placeholder		Female	Electric	Nosferatu	Cult of Augurs	3	8	1000	Straight	Normal	Wrath	Prudence	Money		Female									No derangement	37							
Placeholder		Male	Private	Gangrel	Peregrine Collegia	5	4	75	Straight	Striking Looks 2	Envy	Justice	Information		Male									No derangement	46							
Placeholder		Female	Sudden	Gangrel	Peregrine Collegia	7	4	150	Straight	Normal	Pride	Charity	Senex		Female									No derangement	44							
Placeholder		Female	Damaged	Mekhet	Legio Mortuum	2	5	100	Straight	Normal	Wrath	Faith	Curios		Female									No derangement	80							
Placeholder		Female	Childlike	Julii	Senex	2	4	50	Straight	Striking Looks 2	Wrath	Justice	Mercenary Work		Female									No derangement	54							
Placeholder		Female	Married	Ventrue	Legio Mortuum	4	3	75	Straight	Normal	Gluttony	Prudence	Tax Collectors		Female									No derangement	51							
Placeholder		Male	Teeny	Daeva	Peregrine Collegia	2	5	100	Straight	Striking Looks 2	Lust	Charity	Human Religions		Male									No derangement	29							
Placeholder		Female	Regular	Daeva	Peregrine Collegia	6	6	250	Straight	Normal	Wrath	Faith	Soldier Training		Female									Phobia	23							
Placeholder		Male	Ubiquitous	Gangrel	Peregrine Collegia	2	5	75	Straight	Normal	Envy	Justice	Trade		Male									No derangement	48							
Placeholder		Male	Assorted	Nosferatu	Cult of Augurs	3	2	50	Straight	Normal	Envy	Prudence	Entertainment		Male									No derangement	20							
Placeholder		Female	Same	Ventrue	Peregrine Collegia	2	2	100	Straight	Striking Looks 2	Pride	Prudence	Human Religions		Female									Hysteria	60							
Placeholder		Male	Jumpy	Nosferatu	Peregrine Collegia	1	6	75	Straight	Normal	Envy	Justice	Vigor Trainer		Male									No derangement	32							
Placeholder		Male	Fantastic	Gangrel	Peregrine Collegia	2	5	75	Straight	Normal	Sloth	Fortitude	Ghouls		Male									Narcissism	25							
Placeholder		Female	Jazzy	Nosferatu	Peregrine Collegia	2	4	150	Bisexual	Striking Looks 2	Gluttony	Justice	Property		Female									No derangement	32							
Placeholder		Male	Smoggy	Ventrue	Cult of Augurs	3	3	75	Straight	Striking Looks 2	Envy	Fortitude	Lore		Male									Irrationality	36							
Placeholder		Female	Gracious	Gangrel	Legio Mortuum	3	4	75	Straight	Normal	Greed	Hope	Crime		Female									No derangement	19							
Placeholder		Male	Milky	Gangrel	Peregrine Collegia	8	2	500	Gay	Normal	Pride	Charity	Soldier Training		Male									No derangement	47							
Placeholder		Male	Ratty	Nosferatu	Cult of Augurs	4	1	150	Straight	Normal	Sloth	Faith	Frontline Soldier		Male									No derangement	36							
Placeholder		Male	Powerful	Nosferatu	Legio Mortuum	2	5	75	Straight	Normal	Wrath	Faith	Peregrine Collegia		Male									No derangement	18							
Placeholder		Female	Chunky	Gangrel	Peregrine Collegia	2	2	350	Straight	Striking Looks 2	Lust	Charity	Merchants		Female									No derangement	32							
Placeholder		Female	Candid	Mekhet	Peregrine Collegia	3	4	75	Straight	Normal	Gluttony	Fortitude	Investigation		Female									No derangement	18							
Placeholder		Female	Broken	Nosferatu	Cult of Augurs	4	6	250	Straight	Normal	Wrath	Hope	Vigor Trainer		Female									Avoidance	52							
Placeholder		Male	Luminous	Ventrue	Cult of Augurs	3	7	50	Straight	Normal	Gluttony	Hope	Frontline Soldier		Male									No derangement	19							
Placeholder		Male	Abortive	Daeva	Senex	2	6	75	Gay	Normal	Greed	Charity	Lore		Male									No derangement	29							
Placeholder		Female	Combative	Mekhet	Cult of Augurs	8	5	150	Gay	Normal	Wrath	Hope	Human Religions		Female									No derangement	40							
Placeholder		Male	Blaring	Ventrue	Senex	4	4	75	Straight	Normal	Envy	Charity	Warfare Training		Male									No derangement	18							
Placeholder		Male	Aware	Daeva	Legio Mortuum	2	3	100	Straight	Normal	Lust	Fortitude	Warfare Training		Male									No derangement	61							
Placeholder		Male	Flagrant	Ventrue	Senex	2	6	100	Bisexual	Striking Looks 4	Greed	Fortitude	Entertainment		Male									Avoidance	31							
Placeholder		Female	Waiting	Gangrel	Cult of Augurs	5	6	75	Bisexual	Normal	Sloth	Charity	Blood		Female									No derangement	35							
Placeholder		Male	Kind	Mekhet	Peregrine Collegia	1	6	75	Straight	Normal	Envy	Justice	Mercenary Work		Male									Inferiority Complex	58							
Placeholder		Female	Utter	Julii	Cult of Augurs	3	4	100	Gay	Striking Looks 4	Sloth	Hope	Investigation		Female									Avoidance	54							
Placeholder		Female	Entertaining	Julii	Peregrine Collegia	5	6	50	Straight	Normal	Wrath	Fortitude	Nosferatu		Female									No derangement	50							
Placeholder		Female	Diligent	Ventrue	Senex	2	5	100	Straight	Normal	Pride	Faith	Auguries		Female									No derangement	25							
Placeholder		Female	Giddy	Julii	Peregrine Collegia	1	4	100	Bisexual	Striking Looks 2	Sloth	Charity	Investigation		Female									No derangement	27							
Placeholder		Male	Well-rounded	Daeva	Peregrine Collegia	1	4	150	Straight	Normal	Envy	Hope	Frontline Soldier		Male									No derangement	36							
Placeholder		Female	Pretty	Mekhet	Senex	1	4	75	Straight	Normal	Greed	Prudence	Soldier Training		Female									No derangement	36							
Placeholder		Male	Charming	Nosferatu	Legio Mortuum	1	2	75	Straight	Normal	Wrath	Prudence	Senex		Male									Narcissism	35							
Placeholder		Male	Chatty	Mekhet	Legio Mortuum	1	6	75	Bisexual	Normal	Pride	Faith	Curios		Male									Vocalization	40							
Placeholder		Female	Puffy	Nosferatu	Peregrine Collegia	5	7	75	Straight	Normal	Pride	Temperance	Curios		Female									No derangement	48							
Placeholder		Male	Greedy	Daeva	Senex	5	3	150	Straight	Striking Looks 2	Pride	Charity	Peregrine Collegia		Male									Inferiority Complex	65							
Placeholder		Female	Agreeable	Julii	Peregrine Collegia	8	5	150	Straight	Normal	Greed	Hope	Exotic Imports And Slaves		Female									Avoidance	28							
Placeholder		Male	Careless	Gangrel	Cult of Augurs	2	5	50	Gay	Normal	Sloth	Temperance	Neonates		Male									Multiple Personality	48							
Placeholder		Female	Red	Daeva	Legio Mortuum	3	6	75	Straight	Normal	Wrath	Hope	Artists		Female									No derangement	30							
Placeholder		Male	Lyrical	Daeva	Legio Mortuum	2	2	100	Straight	Striking Looks 2	Greed	Faith	Nosferatu		Male									Vocalization	21							
Placeholder		Male	Noxious	Mekhet	Legio Mortuum	1	1	75	Straight	Normal	Sloth	Hope	Auspex		Male									Irrationality	42							
Placeholder		Female	Ignorant	Mekhet	Cult of Augurs	2	3	150	Straight	Normal	Lust	Temperance	Exotic Imports And Slaves		Female									No derangement	43							
Placeholder		Female	Spiky	Daeva	Peregrine Collegia	8	2	50	Straight	Normal	Pride	Justice	Crime		Female									No derangement	41							
Placeholder		Female	Bountiful	Ventrue	Cult of Augurs	2	5	75	Gay	Normal	Lust	Fortitude	Legio Mortuum		Female									Hysteria	79							
Placeholder		Male	Appropriate	Nosferatu	Peregrine Collegia	2	3	75	Straight	Normal	Wrath	Faith	Human Religions		Male									No derangement	33							
Placeholder		Female	Afraid	Nosferatu	Senex	1	5	1000	Straight	Normal	Greed	Temperance	Cult Of Augurs		Female									Depression	36							
Placeholder		Male	P	Ventrue	Cult of Augurs	1	4	50	Straight	Normal	Envy	Prudence	Legio Mortuum		Male									Irrationality	42							
Placeholder		Male	Piquant	Daeva	Cult of Augurs	1	3	50	Straight	Striking Looks 2	Sloth	Faith	Vigor Trainer		Male									No derangement	33							
Placeholder		Female	Teeny	Daeva	Legio Mortuum	2	5	75	Bisexual	Normal	Wrath	Temperance	Neonates		Female									Depression	26							
Placeholder		Male	Obtainable	Nosferatu	Senex	2	1	100	Straight	Normal	Greed	Prudence	Tax Collectors		Male									Vocalization	57							
Placeholder		Male	Plain	Mekhet	Legio Mortuum	4	4	800	Straight	Normal	Gluttony	Temperance	Mercenary Work		Male									Melancholia	43							
Placeholder		Male	Drab	Daeva	Cult of Augurs	5	6	75	Straight	Striking Looks 2	Sloth	Prudence	Tax Collectors		Male									No derangement	53							
Placeholder		Female	Exact	Daeva	Peregrine Collegia	2	6	50	Straight	Normal	Greed	Justice	Tax Collectors		Female									No derangement	53							
Placeholder		Female	Fixed	Mekhet	Peregrine Collegia	2	5	75	Bisexual	Striking Looks 2	Envy	Temperance	Cult Of Augurs		Female									No derangement	34							
Placeholder		Female	Timid	Gangrel	Senex	5	4	75	Straight	Normal	Sloth	Fortitude	Auguries		Female									No derangement	45							
Placeholder		Female	Abrasive	Gangrel	Peregrine Collegia	3	4	75	Straight	Normal	Pride	Charity	Soldier Training		Female									No derangement	49							
Placeholder		Female	Cool	Nosferatu	Legio Mortuum	1	3	100	Straight	Normal	Wrath	Charity	Neonates		Female									Hysteria	26							
Placeholder		Female	Lame	Ventrue	Peregrine Collegia	2	6	150	Straight	Normal	Gluttony	Justice	Tax Collectors		Female									Avoidance	37							
Placeholder		Female	Quickest	Daeva	Senex	2	4	50	Straight	Striking Looks 2	Pride	Faith	Soldier Training		Female									Inferiority Complex	39							
Placeholder		Female	Needy	Julii	Cult of Augurs	4	5	75	Straight	Normal	Gluttony	Faith	Human Religions		Female									No derangement	42							
Placeholder		Female	Cold	Daeva	Peregrine Collegia	2	4	75	Gay	Normal	Wrath	Charity	Honorius		Female									Hysteria	29							
Placeholder		Female	Craven	Mekhet	Senex	5	3	75	Straight	Normal	Wrath	Temperance	Blood		Female									Fixation	36							
Placeholder		Female	Swanky	Gangrel	Peregrine Collegia	7	3	150	Straight	Normal	Greed	Justice	Kine		Female									No derangement	39							
Placeholder		Male	Wandering	Daeva	Cult of Augurs	1	7	100	Straight	Normal	Wrath	Prudence	Nosferatu		Male									No derangement	54							
Placeholder		Male	Hard-to-find	Nosferatu	Senex	3	3	75	Straight	Normal	Greed	Justice	Auguries		Male									No derangement	47							
Placeholder		Male	Bloody	Daeva	Peregrine Collegia	1	5	250	Straight	Normal	Wrath	Temperance	Mercenary Work		Male									Irrationality	35							
Placeholder		Male	Pathetic	Mekhet	Legio Mortuum	1	2	150	Bisexual	Normal	Wrath	Justice	Merchants		Male									No derangement	25							
Placeholder		Male	Flexible	Julii	Legio Mortuum	3	4	50	Straight	Normal	Sloth	Faith	Ghouls		Male									No derangement	30							
Placeholder		Female	Ragged	Mekhet	Senex	2	5	150	Bisexual	Normal	Wrath	Prudence	Auguries		Female									No derangement	52							
Placeholder		Male	Bountiful	Julii	Legio Mortuum	1	5	75	Gay	Striking Looks 2	Pride	Prudence	Construction		Male									No derangement	15							
Placeholder		Male	Old-fashioned	Mekhet	Cult of Augurs	3	4	150	Straight	Normal	Gluttony	Charity	Honorius		Male									Hysteria	32							
Placeholder		Female	Jolly	Nosferatu	Peregrine Collegia	3	2	100	Bisexual	Normal	Wrath	Hope	Cult Of Augurs		Female									Inferiority Complex	28							
Placeholder		Female	Restrained	Gangrel	Legio Mortuum	2	4	75	Straight	Normal	Wrath	Justice	Trade		Female									No derangement	51							
Placeholder		Male	Feeble	Nosferatu	Senex	1	5	75	Gay	Normal	Gluttony	Justice	Senex		Male									Suspicion	61							
Placeholder		Male	White	Gangrel	Cult of Augurs	4	5	75	Straight	Normal	Sloth	Faith	Legio Mortuum		Male									No derangement	49							
Placeholder		Male	Regular	Gangrel	Legio Mortuum	5	6	75	Straight	Normal	Lust	Temperance	Nosferatu		Male									No derangement	53							
Placeholder		Male	Ruddy	Nosferatu	Cult of Augurs	2	1	75	Straight	Normal	Pride	Hope	Information		Male									No derangement	14							
Placeholder		Female	Acidic	Gangrel	Legio Mortuum	4	5	75	Straight	Normal	Wrath	Fortitude	Cult Of Augurs		Female									No derangement	18							
Placeholder		Male	Divergent	Daeva	Senex	2	4	50	Straight	Striking Looks 2	Lust	Prudence	Auguries		Male									Vocalization	24							
Placeholder		Female	Panicky	Nosferatu	Senex	2	4	100	Straight	Striking Looks 2	Envy	Temperance	Curios		Female									Multiple Personality	19							
Placeholder		Female	Foamy	Ventrue	Legio Mortuum	3	4	150	Straight	Normal	Pride	Fortitude	Soldier Training		Female									Avoidance	23							
Placeholder		Male	Courageous	Mekhet	Legio Mortuum	3	5	75	Straight	Normal	Gluttony	Hope	Nosferatu		Male									No derangement	24							
Placeholder		Male	Hysterical	Mekhet	Peregrine Collegia	2	5	100	Straight	Normal	Lust	Charity	Artists		Male									No derangement	43							
Placeholder		Male	Abject	Julii	Peregrine Collegia	1	3	75	Straight	Normal	Sloth	Prudence	Tax Collectors		Male									No derangement	30							
Placeholder		Male	Fluffy	Daeva	Legio Mortuum	3	5	250	Straight	Striking Looks 2	Gluttony	Charity	Soldier Training		Male									No derangement	35							
Placeholder		Male	Impartial	Julii	Senex	4	5	100	Straight	Normal	Gluttony	Fortitude	Peregrine Collegia		Male									No derangement	22							
Placeholder		Female	Maddening	Ventrue	Senex	1	5	75	Straight	Normal	Gluttony	Justice	Camarilla		Female									No derangement	28							
Placeholder		Female	Crabby	Mekhet	Senex	5	6	75	Straight	Normal	Lust	Charity	Tax Collectors		Female									No derangement	80							
Placeholder		Female	Laughable	Nosferatu	Cult of Augurs	1	4	75	Bisexual	Normal	Greed	Fortitude	Camarilla		Female									No derangement	21							
Placeholder		Female	Level	Daeva	Cult of Augurs	2	4	75	Straight	Normal	Envy	Charity	Entertainment		Female									Irrationality	41							
Placeholder		Female	Disturbed	Daeva	Peregrine Collegia	2	6	250	Gay	Normal	Greed	Fortitude	Merchants		Female									No derangement	35							
Placeholder		Male	Near	Nosferatu	Senex	5	2	100	Straight	Striking Looks 2	Sloth	Fortitude	Lore		Male									Suspicion	31							
Placeholder		Male	Extra-small	Daeva	Senex	2	4	50	Straight	Normal	Envy	Prudence	Money		Male									No derangement	32							
Placeholder		Male	Brilliant	Daeva	Cult of Augurs	4	5	50	Straight	Normal	Sloth	Faith	Artists		Male									Fixation	34							
Placeholder		Male	Snobbish	Julii	Senex	1	2	350	Straight	Striking Looks 4	Lust	Charity	Artists		Male									Suspicion	24							
Placeholder		Male	Insidious	Daeva	Peregrine Collegia	2	4	100	Bisexual	Striking Looks 2	Gluttony	Charity	Tax Collectors		Male									No derangement	33							
Placeholder		Female	Late	Daeva	Legio Mortuum	3	3	75	Bisexual	Striking Looks 2	Sloth	Justice	Entertainment		Female									No derangement	24							
Placeholder		Female	Foamy	Julii	Peregrine Collegia	4	5	100	Gay	Normal	Lust	Justice	Tax Collectors		Female									Obsessive Compulsion	35							
Placeholder		Male	Accessible	Mekhet	Peregrine Collegia	2	4	100	Gay	Normal	Greed	Temperance	Trade		Male									No derangement	36							
Placeholder		Male	Unequaled	Gangrel	Peregrine Collegia	2	4	75	Straight	Normal	Wrath	Hope	Tax Collectors		Male									No derangement	47							
Placeholder		Female	Future	Nosferatu	Cult of Augurs	2	4	150	Straight	Normal	Pride	Fortitude	Frontline Soldier		Female									No derangement	35							
Placeholder		Male	Disillusioned	Julii	Cult of Augurs	4	4	250	Straight	Striking Looks 2	Lust	Hope	Patricians		Male									No derangement	63							
Placeholder		Female	Balanced	Julii	Cult of Augurs	3	4	150	Straight	Normal	Sloth	Faith	Patricians		Female									Irrationality	25							
Placeholder		Male	Callous	Daeva	Cult of Augurs	3	4	75	Gay	Normal	Lust	Prudence	Neonates		Male									Irrationality	15							
Placeholder		Male	Commendable	Gangrel	Peregrine Collegia	5	4	75	Straight	Normal	Envy	Prudence	Neonates		Male									No derangement	30							
Placeholder		Female	Defiant	Nosferatu	Peregrine Collegia	2	7	75	Gay	Normal	Envy	Hope	Human Religions		Female									No derangement	58							
Placeholder		Female	Fascinated	Ventrue	Cult of Augurs	2	3	50	Straight	Striking Looks 2	Pride	Fortitude	Human Religions		Female									Anxiety	34							
Placeholder		Male	Thundering	Daeva	Peregrine Collegia	1	5	100	Straight	Normal	Greed	Prudence	Honorius		Male									No derangement	17							
Placeholder		Male	Enchanting	Nosferatu	Senex	2	5	75	Gay	Normal	Sloth	Faith	Exotic Imports And Slaves		Male									No derangement	69							
Placeholder		Female	Cheerful	Daeva	Cult of Augurs	8	3	50	Gay	Normal	Greed	Justice	Honorius		Female									No derangement	31							
Placeholder		Female	Left	Ventrue	Senex	4	4	250	Straight	Normal	Wrath	Justice	Construction		Female									No derangement	30							
Placeholder		Male	Stupendous	Daeva	Peregrine Collegia	3	2	100	Straight	Striking Looks 2	Sloth	Charity	Auspex		Male									No derangement	32							
Placeholder		Male	Playful	Daeva	Cult of Augurs	1	4	75	Straight	Striking Looks 4	Wrath	Temperance	Entertainment		Male									No derangement	20							
